from,relation,to
entity:artifact:2:146562,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:VRS95523_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:146563,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:VRS95516_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:146564,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:VRS95524_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:146565,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:770048/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:770047/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:770050/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:770049/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:VRS95534_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:146566,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:VRS95536_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:146567,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:VRS95539_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:146568,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:VRS95540_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:146569,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:VRS95544_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:146570,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:VRS95546_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:146571,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:VRS95552_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:146575,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:CARP08284_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:146576,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:VRS95500_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:146577,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:VRS95500_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:146578,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:777137/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:777136/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:777135/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:CARP03413_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:146579,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:777140/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:777139/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:777138/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:CARP03414_dynmc/full/!800,800/0/default.jpg"
