from,relation,to
entity:artifact:1:ld1-1643390182193-1643390187935-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187938-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187939-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187942-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187944-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187946-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187951-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187951-1,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187952-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187953-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187954-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187956-0,artistBirth,0250
entity:artifact:1:ld1-1643390182193-1643390187957-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187959-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187960-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187961-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187962-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187965-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187965-1,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187974-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187975-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187976-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187979-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187981-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187982-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187983-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187984-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187987-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187988-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187989-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187990-0,artistBirth,1854-02-02
