from,relation,to
entity:artifact:1:ld1-1643390182193-1643390186668-1,period,BCE 0s; 200s
entity:artifact:1:ld1-1643390182193-1643390186670-0,period,BCE 0s
entity:artifact:1:ld1-1643390182193-1643390186671-0,period,500s
entity:artifact:1:ld1-1643390182193-1643390186672-1,period,500s
entity:artifact:1:ld1-1643390182193-1643390186673-0,period,500s
entity:artifact:1:ld1-1643390182193-1643390186675-0,period,500s
entity:artifact:1:ld1-1643390182193-1643390186676-0,period,500s
entity:artifact:1:ld1-1643390182193-1643390186677-0,period,500s
entity:artifact:1:ld1-1643390182193-1643390186677-1,period,500s
entity:artifact:1:ld1-1643390182193-1643390186680-0,period,500s
entity:artifact:1:ld1-1643390182193-1643390186681-0,period,500s; 300s
entity:artifact:1:ld1-1643390182193-1643390186681-1,period,500s
entity:artifact:1:ld1-1643390182193-1643390186684-1,period,BCE 0s
entity:artifact:1:ld1-1643390182193-1643390186705-0,period,700s
entity:artifact:1:ld1-1643390182193-1643390186706-0,period,700s
entity:artifact:1:ld1-1643390182193-1643390186708-0,period,700s
entity:artifact:1:ld1-1643390182193-1643390186711-0,period,BCE 1000s
entity:artifact:1:ld1-1643390182193-1643390186711-1,period,BCE 0s
entity:artifact:1:ld1-1643390182193-1643390186712-0,period,BCE 0s
entity:artifact:1:ld1-1643390182193-1643390186715-0,period,BCE 0s; 200s
entity:artifact:1:ld1-1643390182193-1643390186715-1,period,100s; 200s
entity:artifact:1:ld1-1643390182193-1643390186723-0,period,1620s; 1570s
entity:artifact:1:ld1-1643390182193-1643390186746-1,period,1680s
entity:artifact:1:ld1-1643390182193-1643390186747-0,period,600s
entity:artifact:1:ld1-1643390182193-1643390186748-0,period,600s
entity:artifact:1:ld1-1643390182193-1643390186760-1,period,1800s; 1700s
entity:artifact:1:ld1-1643390182193-1643390186761-0,period,1680s
entity:artifact:1:ld1-1643390182193-1643390186763-0,period,1700s; 1640s
entity:artifact:1:ld1-1643390182193-1643390186763-1,period,1600s; 1640s
entity:artifact:1:ld1-1643390182193-1643390187678-0,period,200s
entity:artifact:1:ld1-1643390182193-1643390187681-0,period,1500s; 1600s
entity:artifact:1:ld1-1643390182193-1643390187686-0,period,500s; 300s
entity:artifact:1:ld1-1643390182193-1643390187686-1,period,600s; 400s
entity:artifact:1:ld1-1643390182193-1643390187687-0,period,200s
entity:artifact:1:ld1-1643390182193-1643390187688-0,period,BCE 0s
entity:artifact:1:ld1-1643390182193-1643390187734-0,period,1800s; 1700s
entity:artifact:1:ld1-1643390182193-1643390187735-0,period,1400s; 1550s
entity:artifact:1:ld1-1643390182193-1643390187736-0,period,1750s
entity:artifact:1:ld1-1643390182193-1643390187737-0,period,1200s; 1300s
entity:artifact:1:ld1-1643390182193-1643390187740-0,period,200s
entity:artifact:1:ld1-1643390182193-1643390187741-0,period,700s
entity:artifact:1:ld1-1643390182193-1643390187742-0,period,BCE 0s
entity:artifact:1:ld1-1643390182193-1643390187742-1,period,BCE 0s; BCE 1000s
entity:artifact:1:ld1-1643390182193-1643390187743-0,period,BCE 0s; BCE 1000s
entity:artifact:1:ld1-1643390182193-1643390187744-0,period,BCE 0s; BCE 1000s
entity:artifact:1:ld1-1643390182193-1643390187745-1,period,BCE 0s; BCE 1000s
entity:artifact:1:ld1-1643390182193-1643390187747-0,period,BCE 0s; BCE 1000s
entity:artifact:1:ld1-1643390182193-1643390187747-1,period,BCE 0s; BCE 1000s
entity:artifact:1:ld1-1643390182193-1643390187748-0,period,BCE 0s
entity:artifact:1:ld1-1643390182193-1643390187749-0,period,BCE 0s
entity:artifact:1:ld1-1643390182193-1643390187749-1,period,BCE 0s
entity:artifact:1:ld1-1643390182193-1643390187750-0,period,BCE 0s
entity:artifact:1:ld1-1643390182193-1643390187753-0,period,BCE 1000s
entity:artifact:1:ld1-1643390182193-1643390187753-1,period,BCE 1000s
entity:artifact:1:ld1-1643390182193-1643390187754-0,period,BCE 0s
entity:artifact:1:ld1-1643390182193-1643390187755-0,period,BCE 0s
entity:artifact:1:ld1-1643390182193-1643390187757-0,period,BCE 0s
entity:artifact:1:ld1-1643390182193-1643390187757-1,period,BCE 0s
entity:artifact:1:ld1-1643390182193-1643390187758-0,period,BCE 0s
entity:artifact:1:ld1-1643390182193-1643390187759-0,period,BCE 0s
entity:artifact:1:ld1-1643390182193-1643390187760-0,period,BCE 0s
entity:artifact:1:ld1-1643390182193-1643390187760-1,period,BCE 0s
entity:artifact:1:ld1-1643390182193-1643390187761-0,period,BCE 0s
entity:artifact:1:ld1-1643390182193-1643390187762-0,period,BCE 0s
entity:artifact:1:ld1-1643390182193-1643390187763-0,period,BCE 0s
entity:artifact:1:ld1-1643390182193-1643390187764-1,period,1640s; 1300s
entity:artifact:1:ld1-1643390182193-1643390187765-0,period,BCE 0s; 200s
entity:artifact:1:ld1-1643390182193-1643390187768-0,period,BCE 0s; BCE 1000s
entity:artifact:1:ld1-1643390182193-1643390187771-0,period,BCE 0s; BCE 1000s
entity:artifact:1:ld1-1643390182193-1643390187772-1,period,BCE 0s; BCE 1000s
entity:artifact:1:ld1-1643390182193-1643390187773-0,period,BCE 0s
entity:artifact:1:ld1-1643390182193-1643390187774-0,period,BCE 0s; 200s
entity:artifact:1:ld1-1643390182193-1643390187778-0,period,BCE 0s
entity:artifact:1:ld1-1643390182193-1643390187778-1,period,BCE 0s
entity:artifact:1:ld1-1643390182193-1643390187779-0,period,BCE 0s; BCE 1000s
entity:artifact:1:ld1-1643390182193-1643390187780-0,period,BCE 1000s
entity:artifact:1:ld1-1643390182193-1643390187780-1,period,BCE 1000s
entity:artifact:1:ld1-1643390182193-1643390187781-0,period,BCE 1000s
entity:artifact:1:ld1-1643390182193-1643390187782-0,period,BCE 1000s
entity:artifact:1:ld1-1643390182193-1643390187782-1,period,BCE 1000s
entity:artifact:1:ld1-1643390182193-1643390187783-0,period,BCE 1000s
entity:artifact:1:ld1-1643390182193-1643390187784-0,period,BCE 0s; BCE 1000s
entity:artifact:1:ld1-1643390182193-1643390187784-1,period,BCE 0s; BCE 1000s
entity:artifact:1:ld1-1643390182193-1643390187785-0,period,BCE 0s; BCE 1000s
entity:artifact:1:ld1-1643390182193-1643390187786-0,period,BCE 0s; BCE 1000s
entity:artifact:1:ld1-1643390182193-1643390187786-1,period,BCE 0s; 200s
entity:artifact:1:ld1-1643390182193-1643390187788-0,period,BCE 0s; 200s
entity:artifact:1:ld1-1643390182193-1643390187789-0,period,BCE 0s; 200s
entity:artifact:1:ld1-1643390182193-1643390187790-0,period,BCE 0s; 200s
entity:artifact:1:ld1-1643390182193-1643390187790-1,period,BCE 0s; 200s
entity:artifact:1:ld1-1643390182193-1643390187791-0,period,BCE 0s; 200s
entity:artifact:1:ld1-1643390182193-1643390187793-0,period,200s
entity:artifact:1:ld1-1643390182193-1643390187797-0,period,900s; 600s
entity:artifact:1:ld1-1643390182193-1643390187798-0,period,900s; 600s
entity:artifact:1:ld1-1643390182193-1643390187800-0,period,BCE 0s; 200s
entity:artifact:1:ld1-1643390182193-1643390187801-0,period,200s
entity:artifact:1:ld1-1643390182193-1643390187801-1,period,BCE 0s
entity:artifact:1:ld1-1643390182193-1643390187802-0,period,400s
entity:artifact:1:ld1-1643390182193-1643390187803-0,period,500s
entity:artifact:1:ld1-1643390182193-1643390187804-0,period,700s
entity:artifact:1:ld1-1643390182193-1643390187805-0,period,700s
entity:artifact:1:ld1-1643390182193-1643390187805-1,period,500s; 400s
entity:artifact:1:ld1-1643390182193-1643390187806-0,period,500s
entity:artifact:1:ld1-1643390182193-1643390187807-0,period,500s
entity:artifact:1:ld1-1643390182193-1643390187808-0,period,500s
entity:artifact:1:ld1-1643390182193-1643390187809-0,period,500s
entity:artifact:1:ld1-1643390182193-1643390187810-0,period,500s; 400s
entity:artifact:1:ld1-1643390182193-1643390187810-1,period,400s
entity:artifact:1:ld1-1643390182193-1643390187811-0,period,500s
entity:artifact:1:ld1-1643390182193-1643390187812-0,period,500s
entity:artifact:1:ld1-1643390182193-1643390187815-0,period,500s; 400s
entity:artifact:1:ld1-1643390182193-1643390187816-1,period,500s
entity:artifact:1:ld1-1643390182193-1643390187817-0,period,500s
entity:artifact:1:ld1-1643390182193-1643390187818-0,period,500s
entity:artifact:1:ld1-1643390182193-1643390187821-0,period,1720s; 1660s
entity:artifact:1:ld1-1643390182193-1643390187821-1,period,BCE 0s; 200s
entity:artifact:1:ld1-1643390182193-1643390187828-0,period,1640s; 1300s
entity:artifact:1:ld1-1643390182193-1643390187832-0,period,1200s
entity:artifact:1:ld1-1643390182193-1643390187833-0,period,1500s; 1600s
entity:artifact:1:ld1-1643390182193-1643390187834-0,period,1200s; 1300s
entity:artifact:1:ld1-1643390182193-1643390187835-0,period,1500s; 1690s
entity:artifact:1:ld1-1643390182193-1643390187835-1,period,1500s; 1690s
entity:artifact:1:ld1-1643390182193-1643390187836-0,period,1400s; 1300s
entity:artifact:1:ld1-1643390182193-1643390187837-0,period,1300s
entity:artifact:1:ld1-1643390182193-1643390187859-0,period,1640s; 1300s
entity:artifact:1:ld1-1643390182193-1643390187870-0,period,1400s; 1300s
entity:artifact:1:ld1-1643390182193-1643390187871-0,period,1400s; 1300s
entity:artifact:1:ld1-1643390182193-1643390187873-0,period,1640s; 1300s
entity:artifact:1:ld1-1643390182193-1643390187874-1,period,1640s; 1100s
entity:artifact:1:ld1-1643390182193-1643390187875-0,period,1700s; 1600s
entity:artifact:1:ld1-1643390182193-1643390187876-0,period,1640s; 1300s
entity:artifact:1:ld1-1643390182193-1643390187880-0,period,1590s; 1400s
entity:artifact:1:ld1-1643390182193-1643390187880-1,period,1500s; 1400s
entity:artifact:1:ld1-1643390182193-1643390187881-0,period,1640s; 1300s
entity:artifact:1:ld1-1643390182193-1643390187882-0,period,1640s; 1300s
entity:artifact:1:ld1-1643390182193-1643390187883-0,period,1400s; 1300s
entity:artifact:1:ld1-1643390182193-1643390187884-0,period,1640s; 1300s
entity:artifact:1:ld1-1643390182193-1643390187885-0,period,1640s; 1300s
entity:artifact:1:ld1-1643390182193-1643390187886-0,period,1640s; 1300s
entity:artifact:1:ld1-1643390182193-1643390187906-0,period,1640s; 1300s
entity:artifact:1:ld1-1643390182193-1643390187914-0,period,1700s; 1790s
entity:artifact:1:ld1-1643390182193-1643390187914-1,period,1700s; 1790s
entity:artifact:1:ld1-1643390182193-1643390187921-1,period,1600s; 1640s
entity:artifact:1:ld1-1643390182193-1643390187924-0,period,1600s; 1640s
entity:artifact:1:ld1-1643390182193-1643390187928-1,period,1640s; 1300s
entity:artifact:1:ld1-1643390182193-1643390187935-0,period,1640s; 1550s
entity:artifact:1:ld1-1643390182193-1643390187938-0,period,1700s; 1500s
entity:artifact:1:ld1-1643390182193-1643390187939-0,period,1700s; 1600s
entity:artifact:1:ld1-1643390182193-1643390187942-0,period,1640s; 1300s
entity:artifact:1:ld1-1643390182193-1643390187944-0,period,1640s; 1300s
entity:artifact:1:ld1-1643390182193-1643390187946-0,period,1640s; 1550s
entity:artifact:1:ld1-1643390182193-1643390187951-0,period,1640s; 1550s
entity:artifact:1:ld1-1643390182193-1643390187951-1,period,1800s; 1640s
entity:artifact:1:ld1-1643390182193-1643390187952-0,period,1400s
entity:artifact:1:ld1-1643390182193-1643390187953-0,period,1640s; 1300s
