canonical_id,museum_id,object_id,field_name,raw_value,source_file
entity:artifact:1:ld1-1643390182193-1643390186566-0,1,ld1-1643390182193-1643390186566-0,title,The Goddess Chang'e in the Lunar Palace,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186566-1,1,ld1-1643390182193-1643390186566-1,title,An eagle on a branch,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186568-0,1,ld1-1643390182193-1643390186568-0,title,"Landscape: a mountainside, a wide stream and distant hills",smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186569-0,1,ld1-1643390182193-1643390186569-0,title,Sheep and shepherd-boy under a willow,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186576-0,1,ld1-1643390182193-1643390186576-0,title,Landscape: a man under a pine,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186576-1,1,ld1-1643390182193-1643390186576-1,title,Winter landscape,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186578-0,1,ld1-1643390182193-1643390186578-0,title,Landscape: pavilions on a mountain side; a stream below,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186579-0,1,ld1-1643390182193-1643390186579-0,title,Birds and peaches,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186579-1,1,ld1-1643390182193-1643390186579-1,title,A blue glass dish filled with fruit,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186581-0,1,ld1-1643390182193-1643390186581-0,title,Fan mounted as an album leaf,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186583-0,1,ld1-1643390182193-1643390186583-0,title,Fan mounted as an album leaf,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186584-0,1,ld1-1643390182193-1643390186584-0,title,Pavilions and people,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186584-1,1,ld1-1643390182193-1643390186584-1,title,River scene: a man asleep in a boat - ducks swimming by,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186585-0,1,ld1-1643390182193-1643390186585-0,title,"River landscape: a pagoda, foaming rapids, distant hills",smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186586-0,1,ld1-1643390182193-1643390186586-0,title,"Landscape: hillsides, rocks, trees, house and a boat",smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186587-0,1,ld1-1643390182193-1643390186587-0,title,"Mountain landscape: crags, temple and pines",smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186589-0,1,ld1-1643390182193-1643390186589-0,title,River landscape: a man reading in a boat moored under a blossoming tree,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186590-0,1,ld1-1643390182193-1643390186590-0,title,Landscape: a palace between lake and mountains,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186592-0,1,ld1-1643390182193-1643390186592-0,title,Pure sanctuary with pine grown stairs,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186593-0,1,ld1-1643390182193-1643390186593-0,title,Java Sparrow on a berry branch,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186594-0,1,ld1-1643390182193-1643390186594-0,title,"River landscape: a willow and other trees, rolling hills, and a high mountain range",smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186597-1,1,ld1-1643390182193-1643390186597-1,title,"Landscape: trees, houses and a stream among hills",smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186598-0,1,ld1-1643390182193-1643390186598-0,title,River landscape: trees and houses in the foreground,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186599-1,1,ld1-1643390182193-1643390186599-1,title,Landscape: cliffs overhanging water - pavilion and pines,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186600-0,1,ld1-1643390182193-1643390186600-0,title,Birds and plum-blossoms,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186606-1,1,ld1-1643390182193-1643390186606-1,title,Hawk on a leafless branch,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186607-0,1,ld1-1643390182193-1643390186607-0,title,Water buffalo and herdboy,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186608-0,1,ld1-1643390182193-1643390186608-0,title,Horse and groom under a willow,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186608-1,1,ld1-1643390182193-1643390186608-1,title,Three children playing on a garden terrace,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186609-0,1,ld1-1643390182193-1643390186609-0,title,Playing the zither under pine trees,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186610-0,1,ld1-1643390182193-1643390186610-0,title,Resting under willows,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186611-0,1,ld1-1643390182193-1643390186611-0,title,Pavilion on a wooded promontory,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186615-1,1,ld1-1643390182193-1643390186615-1,title,A Bird hovering over blossoming branches,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186616-0,1,ld1-1643390182193-1643390186616-0,title,Bees hovering over flowers,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186617-0,1,ld1-1643390182193-1643390186617-0,title,Quail and flowers,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186618-0,1,ld1-1643390182193-1643390186618-0,title,Two mice and a melon vine,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186619-0,1,ld1-1643390182193-1643390186619-0,title,Red Blossom,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186620-0,1,ld1-1643390182193-1643390186620-0,title,A blackbird on a branch; autumn leaves,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186621-0,1,ld1-1643390182193-1643390186621-0,title,Two birds swinging on a branch of bamboo,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186621-1,1,ld1-1643390182193-1643390186621-1,title,Two crested birds on a branch; autumn leaves,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186622-0,1,ld1-1643390182193-1643390186622-0,title,Boating to Red Cliff,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186623-0,1,ld1-1643390182193-1643390186623-0,title,Five trees on a rocky promontory,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186628-0,1,ld1-1643390182193-1643390186628-0,title,Way-station and travelers,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186632-0,1,ld1-1643390182193-1643390186632-0,title,Mounted huntsman leading a dog,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186635-0,1,ld1-1643390182193-1643390186635-0,title,Mountain village,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186638-0,1,ld1-1643390182193-1643390186638-0,title,Birds and pines,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186640-0,1,ld1-1643390182193-1643390186640-0,title,Two travelers in the rain,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186641-0,1,ld1-1643390182193-1643390186641-0,title,Mounted traveler and servant bearing a zither,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186642-0,1,ld1-1643390182193-1643390186642-0,title,"Island, sun, and flying swallows",smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186645-0,1,ld1-1643390182193-1643390186645-0,title,Twenty-four landscapes,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186650-1,1,ld1-1643390182193-1643390186650-1,title,Ritual vessel,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186651-0,1,ld1-1643390182193-1643390186651-0,title,Vessel,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186654-0,1,ld1-1643390182193-1643390186654-0,title,Statuette: Buddhist trinity,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186655-0,1,ld1-1643390182193-1643390186655-0,title,Standing Bodhisattvas,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186656-0,1,ld1-1643390182193-1643390186656-0,title,Statuette: Avalokiteshvara (Kuan yin),smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186657-0,1,ld1-1643390182193-1643390186657-0,title,Sakyamuni Buddha seated on a lion throne,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186658-0,1,ld1-1643390182193-1643390186658-0,title,Bodhisattva Avalokiteshvara (Guanyin),smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186659-0,1,ld1-1643390182193-1643390186659-0,title,Standing Bodhisattva,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186660-0,1,ld1-1643390182193-1643390186660-0,title,Statuette,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186661-0,1,ld1-1643390182193-1643390186661-0,title,Bodhisattva Avalokiteshvara (Guanyin),smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186666-1,1,ld1-1643390182193-1643390186666-1,title,Mirror (<em>chien</em>),smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186667-0,1,ld1-1643390182193-1643390186667-0,title,Mirror,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186668-1,1,ld1-1643390182193-1643390186668-1,title,Mirror,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186670-0,1,ld1-1643390182193-1643390186670-0,title,Ritual vessel (<em>pou</em>),smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186671-0,1,ld1-1643390182193-1643390186671-0,title,Two standing bodhisattvas,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186672-1,1,ld1-1643390182193-1643390186672-1,title,Buddhist tablet,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186673-0,1,ld1-1643390182193-1643390186673-0,title,Seated Buddha (<em>Shakyamuni</em>) with standing bodhisattvas,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186675-0,1,ld1-1643390182193-1643390186675-0,title,"Seated Buddha (<em>Shakyamuni</em>) with bodhisattvas, monks, and lions",smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186676-0,1,ld1-1643390182193-1643390186676-0,title,Buddhist stele,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186677-0,1,ld1-1643390182193-1643390186677-0,title,Buddhist tablet: standing figure in high relief; right hand missing,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186677-1,1,ld1-1643390182193-1643390186677-1,title,Seated bodhisattva,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186680-0,1,ld1-1643390182193-1643390186680-0,title,"Standing bodhisattvas with monks, Pratyekabuddhas, lions, and apasaras",smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186681-0,1,ld1-1643390182193-1643390186681-0,title,"Seated Buddhas, bodisattva (<em>Samantabhadra</em>) with elephant, and other figures",smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186681-1,1,ld1-1643390182193-1643390186681-1,title,Seated Buddha (<em>Shakyamuni</em>) with standing monks and bodhisattvas (obverse) and donors (reverse),smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186684-1,1,ld1-1643390182193-1643390186684-1,title,Green-glazed hu-shaped jar,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186705-0,1,ld1-1643390182193-1643390186705-0,title,Tomb figure of a seated qilin,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186706-0,1,ld1-1643390182193-1643390186706-0,title,Tomb figure of a standard bearer,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186708-0,1,ld1-1643390182193-1643390186708-0,title,Tomb figure of a kneeling ram,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186711-0,1,ld1-1643390182193-1643390186711-0,title,Ritual wine container (<em>pou</em>),smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186711-1,1,ld1-1643390182193-1643390186711-1,title,Ritual vessel (<em>pien hu</em>) and stopper,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186712-0,1,ld1-1643390182193-1643390186712-0,title,"Food container (<em>fu</em>), fragment",smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186715-0,1,ld1-1643390182193-1643390186715-0,title,Mirror,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186715-1,1,ld1-1643390182193-1643390186715-1,title,Mirror,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186723-0,1,ld1-1643390182193-1643390186723-0,title,Table,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186746-1,1,ld1-1643390182193-1643390186746-1,title,Dragons in clouds,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186747-0,1,ld1-1643390182193-1643390186747-0,title,Tomb figure of a female attendant,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186748-0,1,ld1-1643390182193-1643390186748-0,title,Tomb figure of a female attendant,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186760-1,1,ld1-1643390182193-1643390186760-1,title,"Panel with five dragons, flaming pearls, clouds, and floral patterns",smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186761-0,1,ld1-1643390182193-1643390186761-0,title,The palaces and gate towers of Penglai,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186763-0,1,ld1-1643390182193-1643390186763-0,title,Two poems and postscript in standard script,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390186763-1,1,ld1-1643390182193-1643390186763-1,title,White-robed Guanyin,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390187678-0,1,ld1-1643390182193-1643390187678-0,title,"Slab in low relief from mortuary chamber; design, in three registers, of horses, riders, and carts",smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390187681-0,1,ld1-1643390182193-1643390187681-0,title,Xiao Yi obtaining the Lanting Manuscript by trickery,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390187686-0,1,ld1-1643390182193-1643390187686-0,title,Seated Buddha with figures,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390187686-1,1,ld1-1643390182193-1643390187686-1,title,Circular plaque with Buddhist trinity on obverse and brief inscription on reverse,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390187687-0,1,ld1-1643390182193-1643390187687-0,title,Tomb model of a watch dog,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390187688-0,1,ld1-1643390182193-1643390187688-0,title,Jar,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390187734-0,1,ld1-1643390182193-1643390187734-0,title,Birds among peach branches,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390187735-0,1,ld1-1643390182193-1643390187735-0,title,Water buffaloes and herd-boys crossing a stream,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390187736-0,1,ld1-1643390182193-1643390187736-0,title,An immortal and a deer looking at a dragon overhead,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390187737-0,1,ld1-1643390182193-1643390187737-0,title,Portrait of a Han emperor,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390187740-0,1,ld1-1643390182193-1643390187740-0,title,Crouching tiger,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390187741-0,1,ld1-1643390182193-1643390187741-0,title,Small bust of Buddhist figure,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390187742-0,1,ld1-1643390182193-1643390187742-0,title,Ritual water basin (pan),smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390187742-1,1,ld1-1643390182193-1643390187742-1,title,Ritual wine container with lid (<em>you</em>),smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390187743-0,1,ld1-1643390182193-1643390187743-0,title,Ritual vessel (<em>you</em>) and cover,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390187744-0,1,ld1-1643390182193-1643390187744-0,title,Ritual grain server (<em>gui</em>) with masks,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390187745-1,1,ld1-1643390182193-1643390187745-1,title,Ritual wine container (<em>zun</em>) with dragons,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390187747-0,1,ld1-1643390182193-1643390187747-0,title,Bell (<em>yong zhong</em>),smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390187747-1,1,ld1-1643390182193-1643390187747-1,title,Bell (<em>yong zhong</em>),smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390187748-0,1,ld1-1643390182193-1643390187748-0,title,Ritual vessel (<em>pan</em>),smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390187749-0,1,ld1-1643390182193-1643390187749-0,title,Ritual vessel (<em>an</em>),smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390187749-1,1,ld1-1643390182193-1643390187749-1,title,Ritual wine vesssel (<em>hu</em>) with bird-shaped cover,smithsonian_institution.csv
entity:artifact:1:ld1-1643390182193-1643390187750-0,1,ld1-1643390182193-1643390187750-0,title,Ritual vessel (<em>huo</em>) with bird stopper,smithsonian_institution.csv
