artifact_id,museum_id,object_id,title
entity:artifact:2:206094,2,206094,"New Year Print: Rooster Brings ""Fu Gui"" (""Wealth"") and an Auspicious Pendant Couplet Reading ""Tian Xia Tong Chun"" (""Everyone Shares the Same Spring"")"
entity:artifact:2:206095,2,206095,"Door God: Heavenly Official Presenting a Banner Reading ""Tian Guan Ci Fu"" (""Heavenly Official Bestows Fortune"")"
entity:artifact:2:206096,2,206096,Door God: Heavenly Official with Five Sons
entity:artifact:2:206097,2,206097,Bamboo -- Illustration from the Ten Bamboo Studio Manual of Calligraphy and Painting (Shizhuzhai shuhua pu)
entity:artifact:2:206098,2,206098,Geese
entity:artifact:2:206109,2,206109,Finial in the Form of a Bird
entity:artifact:2:206111,2,206111,"Cantonese Painting of a Fish Identified as ""Loung-Kaw-Eu"""
entity:artifact:2:206112,2,206112,Cantonese Painting of an Unidentified Fish with Vertical Green Stripes
entity:artifact:2:206113,2,206113,Door God: Royal Guard
entity:artifact:2:206114,2,206114,Door God: Royal Guard
entity:artifact:2:206115,2,206115,"Door God: Heavenly Official, with an Attendant, Presenting ""Fu"" (""Fortune"")"
entity:artifact:2:206116,2,206116,"Door God: Heavenly Official in ""Fu"" (""Fortune"")-Character Robe, with Two Boys and an Attendant, Presenting a Peach"
entity:artifact:2:206117,2,206117,"Door God: Heavenly Official Holding a ""Shuangxi"" (""Double Happiness"") Vase of Flowers, with Two Boys Presenting an Incense Burner and a Bird"
entity:artifact:2:206118,2,206118,"Door God: Heavenly Official, with an Attendant and a Crane, Presenting a Treasure Basin"
entity:artifact:2:206119,2,206119,Rocks -- Illustration from the Ten Bamboo Studio Manual of Calligraphy and Painting (Shizhuzhai shuhua pu)
entity:artifact:2:206120,2,206120,Rocks -- Illustration from the Ten Bamboo Studio Manual of Calligraphy and Painting (Shizhuzhai shuhua pu)
entity:artifact:2:206121,2,206121,Rock -- Illustration from the Ten Bamboo Studio Manual of Calligraphy and Painting (Shizhuzhai shuhua pu)
entity:artifact:2:206122,2,206122,Rock -- Illustration from the Ten Bamboo Studio Manual of Calligraphy and Painting (Shizhuzhai shuhua pu)
entity:artifact:2:206123,2,206123,Tea Bowl with Indented Lip and Russet Hare's-Fur Markings
entity:artifact:2:206124,2,206124,Orchids -- Illustration from the Ten Bamboo Studio Manual of Calligraphy and Painting (Shizhuzhai shuhua pu)
entity:artifact:2:206125,2,206125,"Small Stele with Seated Bodhisattva, Perhaps Maitreya, Seated before a Flaming Mandorla, with Thirty-Five Buddhas in Relief on the Reverse"
entity:artifact:2:206126,2,206126,"Buddha Shakyamuni with Hands in Bhumisparsa Mudra Seated on a Pedestal Before a Mandorla in an Angled Niche, Flanked on Either Side by a Standing Bodhisattva (in Tang-dynasty style)"
entity:artifact:2:206127,2,206127,Bamboo in Snow -- Illustration from the Ten Bamboo Studio Manual of Calligraphy and Painting (Shizhuzhai shuhua pu)
entity:artifact:2:206128,2,206128,Chrysanthemum and Bamboo -- Illustration from the Ten Bamboo Studio Manual of Calligraphy and Painting (Shizhuzhai shuhua pu)
entity:artifact:2:206129,2,206129,Bamboo and Pine -- Illustration from the Ten Bamboo Studio Manual of Calligraphy and Painting (Shizhuzhai shuhua pu)
entity:artifact:2:206130,2,206130,Orchids -- Illustration from the Ten Bamboo Studio Manual of Calligraphy and Painting (Shizhuzhai shuhua pu)
entity:artifact:2:206131,2,206131,Orchids -- Illustration from the Ten Bamboo Studio Manual of Calligraphy and Painting (Shizhuzhai shuhua pu)
entity:artifact:2:206132,2,206132,Orchid -- Illustration from the Ten Bamboo Studio Manual of Calligraphy and Painting (Shizhuzhai shuhua pu)
entity:artifact:2:206133,2,206133,Orchids -- Illustration from the Ten Bamboo Studio Manual of Calligraphy and Painting (Shizhuzhai shuhua pu)
entity:artifact:2:206134,2,206134,Orchids -- Illustration from the Ten Bamboo Studio Manual of Calligraphy and Painting (Shizhuzhai shuhua pu)
entity:artifact:2:206135,2,206135,Orchids -- Illustration from the Ten Bamboo Studio Manual of Calligraphy and Painting (Shizhuzhai shuhua pu)
entity:artifact:2:206136,2,206136,Orchids -- Illustration from the Ten Bamboo Studio Manual of Calligraphy and Painting (Shizhuzhai shuhua pu)
entity:artifact:2:206137,2,206137,"New Year Print: Rooster Brings ""Gong Ming"" (""Honors"") and an Auspicious Pendant Couplet Reading ""Tian Zi Wan Nian"" (""To the Emperor, Ten Thousand Years"")"
entity:artifact:2:206138,2,206138,Door God: General Qin Qiong (Qin Shubao) in Operatic Stage Costume on Horseback
entity:artifact:2:206139,2,206139,Door God: Heavenly Official Presenting a Deer
entity:artifact:2:206140,2,206140,Door God: Top-Rank Scholar Holding Emblems of Office
entity:artifact:2:206141,2,206141,Door God: Top-Rank Scholar Holding Emblems of Office
entity:artifact:2:206142,2,206142,Door God: General Qin Qiong (Qin Shubao) in Operatic Stage Costume
entity:artifact:2:206143,2,206143,Door God: General Qin Qiong (Qin Shubao) in Operatic Stage Costume
entity:artifact:2:206144,2,206144,Door God: General Yuchi Gong (Hu Jingde) in Operatic Stage Costume
entity:artifact:2:206145,2,206145,Door God: General Yuchi Gong (Hu Jingde) in Operatic Stage Costume
entity:artifact:2:206146,2,206146,Door God: Official Presenting a Ruyi Scepter
entity:artifact:2:206147,2,206147,Door God: Official Presenting a Ruyi Scepter
entity:artifact:2:206148,2,206148,"Door God: General in Operatic Stage Costume Holding a Battle Axe, with Two Attendants"
entity:artifact:2:206149,2,206149,"Door God: General in Operatic Stage Costume Holding a Battle Axe, with Two Attendants"
entity:artifact:2:206150,2,206150,Door God: Official Holding the Scepter of Office
entity:artifact:2:206151,2,206151,Door God: Official Holding the Scepter of Office
entity:artifact:2:206152,2,206152,"Door God: Heavenly Official, with an Attendant and a Deer, Presenting a Treasure Basin"
entity:artifact:2:206153,2,206153,"Door God: Shen Shu, the Demon Catcher, in Operatic Stage Costume"
entity:artifact:2:206154,2,206154,Rocks -- Illustration from the Ten Bamboo Studio Manual of Calligraphy and Painting (Shizhuzhai shuhua pu)
entity:artifact:2:206155,2,206155,Rock -- Illustration from the Ten Bamboo Studio Manual of Calligraphy and Painting (Shizhuzhai shuhua pu)
entity:artifact:2:206156,2,206156,Rock -- Illustration from the Ten Bamboo Studio Manual of Calligraphy and Painting (Shizhuzhai shuhua pu)
entity:artifact:2:206157,2,206157,Rock -- Illustration from the Ten Bamboo Studio Manual of Calligraphy and Painting (Shizhuzhai shuhua pu)
entity:artifact:2:206158,2,206158,Rock -- Illustration from the Ten Bamboo Studio Manual of Calligraphy and Painting (Shizhuzhai shuhua pu)
entity:artifact:2:206159,2,206159,Rock and Chestnuts -- Illustration from the Ten Bamboo Studio Manual of Calligraphy and Painting (Shizhuzhai shuhua pu)
entity:artifact:2:206162,2,206162,Paper God: Lord Guang Hui Seated under a Shrine
entity:artifact:2:206163,2,206163,"Paper God: Kitchen God, the ""Arbiter of Fate"" (""Si Ming Zhu""), Seated at an Altar Table with Four Attendants"
entity:artifact:2:206164,2,206164,"Cantonese Painting of a Fish Identified as ""T'sewt-Shah,"" Plagusia New Species"
entity:artifact:2:206165,2,206165,"Cantonese Painting of a Fish Identified as ""Kum-Koo,"" Icatophagus [sic] New Species"
entity:artifact:2:206166,2,206166,"Cantonese Painting of a Fish Identified as ""Haw-Paow-T'sang,"" Drepane New Species"
entity:artifact:2:206167,2,206167,"Cantonese Painting of a Fish Identified as ""Ang-Gaw-Le"""
entity:artifact:2:206168,2,206168,"Cantonese Painting of a Fish Identified as ""Lawk-Ang-Gaw,"" Icarus pyrrostethus"
entity:artifact:2:206169,2,206169,"Cantonese Painting of a Fish Identified as ""Chee-Eu,"" Caranse New Species"
entity:artifact:2:206170,2,206170,"Cantonese Painting of a Fish Identified as ""Yong-Shooi-Yeeh,"" Caranse New Species"
entity:artifact:2:206171,2,206171,"LACQUER BOX WITH FITMENTS OF GOLD AND SILVER ALLOY , CALLED ELECTRUM."
entity:artifact:2:206172,2,206172,"""Bamboo"" Volume of the Ten Bamboo Studio Manual of Calligraphy and Painting (Shizhuzhai shuhua pu)"
entity:artifact:2:206187,2,206187,Globular Jar with Short Neck and Flattened Everted Rim and Bronze-Style Geometric Decor
entity:artifact:2:206188,2,206188,Spherical Jar with Cord-Marked Decor
entity:artifact:2:206189,2,206189,"Small ""Li"" Tripod with Incised Bowstring-line Decor"
entity:artifact:2:206190,2,206190,"Small, Low, Wide-Mouthed Jar with Abstract Decor with Cover"
entity:artifact:2:206195,2,206195,"Cantonese Painting of a Fish Identified as ""T'sayung-Si-Eu"""
entity:artifact:2:206196,2,206196,"Cantonese Painting of a Fish Identified as ""Pak-Ty"""
entity:artifact:2:206197,2,206197,"Cantonese Painting of a Fish Identified as ""Too-How"""
entity:artifact:2:206198,2,206198,"Cantonese Painting of an Unidentified Fish, Possibly a Barracuda"
entity:artifact:2:206199,2,206199,"Cantonese Painting of a Fish Identified as ""T'sayung-Kaw-Eu"""
entity:artifact:2:206200,2,206200,"Cantonese Painting of an Unidentified, Multicolored Fish with Bubble Eyes"
entity:artifact:2:206201,2,206201,"Cantonese Painting of a Fish Identified as ""Hok-T'so"""
entity:artifact:2:206202,2,206202,Cylindrical Cup with Articulated Pedestal Foot
entity:artifact:2:206204,2,206204,Copy of an Eighth-century Wall Painting Fragment from Tun-huang Representing a Bodhisattva
entity:artifact:2:206210,2,206210,"Cantonese Painting of a Fish Identified as ""T'sim-T'sooi-Noh"""
entity:artifact:2:206211,2,206211,"Cantonese Painting of a Fish Identified as ""Haw-Paow-Kum,"" Drepane New Species"
entity:artifact:2:206212,2,206212,"""Rocks"" Volume of the Ten Bamboo Studio Manual of Calligraphy and Painting (Shizhuzhai shuhua pu)"
entity:artifact:2:206213,2,206213,"""Birds"" Volume of the Ten Bamboo Studio Manual of Calligraphy and Painting (Shizhuzhai shuhua pu)"
entity:artifact:2:206214,2,206214,"""Orchids"" Volume of the Ten Bamboo Studio Manual of Calligraphy and Painting (Shizhuzhai shuhua pu)"
entity:artifact:2:206218,2,206218,Cantonese Painting of an Unidentified Fish with Horizontal Blue Stripes
entity:artifact:2:206219,2,206219,"Cantonese Painting of a Fish Identified as ""Mok-Pay-Yung"""
entity:artifact:2:206220,2,206220,"Cantonese Painting of a Fish Identified as ""Mok-Pay-Yung"""
entity:artifact:2:206227,2,206227,"Sample of Sandstone from Yungang Caves, near Datong, Shanxi province"
entity:artifact:2:206228,2,206228,"Sample of Sandstone from Yungang Caves, near Datong, Shanxi province"
entity:artifact:2:206229,2,206229,"Sample of Sandstone from Yungang Caves, near Datong, Shanxi province"
entity:artifact:2:206232,2,206232,"""Plum Blossoms"" Volume of the Ten Bamboo Studio Manual of Calligraphy and Painting (Shizhuzhai shuhua pu)"
entity:artifact:2:206233,2,206233,"Door God: Heavenly Official Holding a ""Shuangxi"" (""Double Happiness"") Vase of Peonies, with Two Boys Presenting a Libation Cup and a Deer"
entity:artifact:2:206234,2,206234,Rock -- Illustration from the Ten Bamboo Studio Manual of Calligraphy and Painting (Shizhuzhai shuhua pu)
entity:artifact:2:206235,2,206235,Bamboo and Orchids -- Illustration from the Ten Bamboo Studio Manual of Calligraphy and Painting (Shizhuzhai shuhua pu)
entity:artifact:2:206236,2,206236,'Gui' Covered Ritual Food Vessel with Dragon-Head Ring-Handles and Three Tiger-Mask Feet
entity:artifact:2:206237,2,206237,Bamboo -- Illustration from the Ten Bamboo Studio Manual of Calligraphy and Painting (Shizhuzhai shuhua pu)
entity:artifact:2:206238,2,206238,Bamboo -- Illustration from the Ten Bamboo Studio Manual of Calligraphy and Painting (Shizhuzhai shuhua pu)
entity:artifact:2:206239,2,206239,Bamboo -- Illustration from the Ten Bamboo Studio Manual of Calligraphy and Painting (Shizhuzhai shuhua pu)
entity:artifact:2:206245,2,206245,Paper God: God of Three Clans
entity:artifact:2:206246,2,206246,"Door God: Demon Queller Zhong Kui, Holding Brush and Scroll, Increases Blessings for the Entire Household"
entity:artifact:2:206247,2,206247,"Door God: Demon Queller Zhong Kui, Holding Brush and Scroll, Rewards Benevolence and Punishes Evil"
entity:artifact:2:206248,2,206248,Paper God: Kitchen God Seated with Four Attendants
entity:artifact:2:206249,2,206249,Paper God: Kitchen God Seated with Four Attendants
entity:artifact:2:206250,2,206250,Opera Scene of a Farewell to the Lady with a Red Duster
entity:artifact:2:206251,2,206251,"Paper Gods: ""Tiandi Sanjie Shibafo Zhushen"" (""Gods of Heaven, Earth and the Three Realms, and the Eighteen Buddhas"")"
entity:artifact:2:206252,2,206252,"Door God: Heavenly Official, with Four Boys and an Attendant, Presenting a Money Tree"
entity:artifact:2:206253,2,206253,New Year Print: Qilin Delivering Sons and Good Wishes
entity:artifact:2:206254,2,206254,Door God: General Yuchi Gong (Hu Jingde) on Horseback
entity:artifact:2:206255,2,206255,"Door God: Heavenly Official, with Five Sons and an Attendant, Presenting a Banner Reading: ""Wu Lu Jin Cai"" (Money Entering From Five Roads)"
entity:artifact:2:206256,2,206256,New Year Print: Qilin Delivering Sons and Good Wishes
entity:artifact:2:206257,2,206257,"Door God: Heavenly Official, with Four Boys, Presenting a Banner Reading ""Man Men Fu Gui"" (""Wealth and Honor Fill the House"")"
entity:artifact:2:206258,2,206258,New Year Print: Boys Delivering a Money Tree Branch and Auspicious Objects
entity:artifact:2:206259,2,206259,"Door God: Heavenly Official Presenting a Banner Reading ""Tian Guan Ci Fu"" (""Heavenly Official Bestows Fortune"") and Two Boys Playing with a Gold Toad"
entity:artifact:2:206260,2,206260,New Year Print: Child with Qin (Zither) and Toys
entity:artifact:2:206261,2,206261,Door God: General Qin Qiong (Qin Shubao)
entity:artifact:2:206262,2,206262,"Door God: Heavenly Official, with an Attendant, Presenting Peaches with Inscription Reading ""Fu Shou"" (""Fortune and Longevity"")"
entity:artifact:2:206265,2,206265,Paper God: Sister Smallpox at an Altar Table with Four Attendants
entity:artifact:2:206266,2,206266,New Year Print: Peonies in a Dragon Vase
entity:artifact:2:206267,2,206267,New Year Print: Red-Robed Figure on a Big Rooster to Welcome an Auspicious New Spring
entity:artifact:2:206268,2,206268,New Year Print: Nine Phoenixes Flying to the Sun
entity:artifact:2:206269,2,206269,"Opera-Scene Print: The Bride Lady Sun Seated in a Chamber, part of the Wedding Scene ""Dragon-Pheonix Match"" from Romance of the Three Kingdoms"
entity:artifact:2:206270,2,206270,"Opera-Scene Print: Three Characters in Outlaws of the Marsh: Guan Sheng, Xu Ning and Huyan Zhuo"
entity:artifact:2:206271,2,206271,Opera Scene of Judge Bao Executing Chen Shimei
entity:artifact:2:206272,2,206272,"Paper God: Zhao Xuantan (or Zhao Gongming), God of Wealth, Holding a Rod"
entity:artifact:2:206273,2,206273,New Year Print: Four Children Presenting a Treasure Basin
entity:artifact:2:206274,2,206274,"New Year Print: Three Boys Presenting a Treasure Basin and a Banner Reading ""Bu Bu Ji Xiang"" (""Every Step is Auspicious"")"
entity:artifact:2:206275,2,206275,Paper God: God of Wealth Who Increases Fortune and Accumulates Treasure at an Altar Table with Four Attendants
entity:artifact:2:206287,2,206287,"Set of Door Lintel Ornaments: ""Hanging Cash"""
entity:artifact:2:206288,2,206288,Paper Decoration: Dragon Amid Flowers and Clouds with Square Border
entity:artifact:2:206289,2,206289,"New Year Print: Top-Rank Scholar Holding a ""Ruyi"" Scepter, with Three Children and a Money Tree"
entity:artifact:2:206290,2,206290,"Paper God: Zhao Xuantan (or Zhao Gongming), God of Wealth, at an Altar Table with Four Attendants"
entity:artifact:2:206292,2,206292,"Seven Beads, reportedly from Jincun, near Luoyang, Henan province"
entity:artifact:2:206293,2,206293,"Four Beads, reportedly from Shouzhou"
entity:artifact:2:206301,2,206301,Door God: General Yuchi Gong (Hu Jingde)
entity:artifact:2:206302,2,206302,"Door God: Heavenly Official, with Four Boys, Presenting a Banner Reading ""Bao Ma Qian Long"" (""Treasure Horse, Money Dragon"")"
entity:artifact:2:206303,2,206303,Door God: Heavenly Official with Five Sons
entity:artifact:2:206304,2,206304,Sage in a Shallop Under a Willow Tree (in the Style of Liu Yaoqing)
entity:artifact:2:206305,2,206305,Paper Gods: Gods of Happiness and Nobility with Two Attendants
entity:artifact:2:206306,2,206306,"New Year Print: The Monkey King (Bi Ma Wen), with a Small Monkey on His Shoulder, Receiving the Seal of an Official (a Red Seal Reading ""Feng Hou Gua Yin"")"
entity:artifact:2:206307,2,206307,Door Gods: General Yuchi Gong (with a Sword) and Qin Qiong (with a Whip)
entity:artifact:2:206308,2,206308,"Paper God: Kitchen God and Wife at an Altar Table, with Qilin Delivering a Son in the Foreground, and with a Calendar for the Year Minguo 21 (1932)"
entity:artifact:2:206309,2,206309,"Door God: Immortal Liu Hai, Folk Deity of Wealth, Enticing the Three-Legged Toad with Gold Coins"
entity:artifact:2:206310,2,206310,"Door God: Heavenly Official, with an Attendant, Presenting the Crown of Office"
entity:artifact:2:206311,2,206311,"Pantheon of Gods: ""Tian Di San Jie Shi Fang Wan Ling Zhen Zai"" (""True Rulers of Heaven, Earth, The Three Realms, The Ten Directions and Ten Thousand Souls""), with the Jade Emperor Seated in the Middle"
