object_id,museum_id,title,artist,artist_province,dynasty,artist_wikidata_id,artist_birth,artist_death,artist_bio,artist_wikipedia_summary,artist_enriched_at,period,period_start_year,period_end_year,type,material,culture,description,provenance,bibliography,dimensions,museum,location,detail_url,image_url,image_urls,iiif_manifest_url,image_path,image_paths,image_count,credit_line,accession_number,crawl_date
201261,2,"Fragment of the Stem and Flaring Base of a Pedestaled Vessel, the Stem with Paired Horizontal Lines in Relief",,,Neolithic（新石器时代）,,,,,,,"Neolithic period, Liangzhu culture, c. 3300-2200 BCE",-3300,-2200,Fragments,Low-fired gray earthenware,Chinese,"Neolithic period, Liangzhu culture, c. 3300-2200 BCE Fragments Low-fired gray earthenware Chinese",,,16.2 x 11.8 cm (6 3/8 x 4 5/8 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/201261,"https://nrs.harvard.edu/urn-3:HUAM:CARP14019_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:CARP14019_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:CARP14019/manifest,C:\Users\Administrator\Desktop\harvard\harvard\201261_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\201261_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Ernest B. and Helen Pratt Dane Fund for Asian Art in honor of Professor Max Loehr",1984.131,2026-05-19
201269,2,Ten Bamboo Studio Manual of Calligraphy and Painting (Shizhuzhai shuhua pu): Volume 2,,,Ming（明）,,,,,,,"Ming dynasty, 1368-1644",1368,1644,Books,Ink on paper,Chinese,"Ming dynasty, 1368-1644 Books Ink on paper Chinese",,,26.67 x 16.19 cm (10 1/2 x 6 3/8 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/201269,"https://nrs.harvard.edu/urn-3:HUAM:INV029058_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:INV029058_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:INV029081_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:INV029058/manifest,C:\Users\Administrator\Desktop\harvard\harvard\201269_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\201269_1.jpg | C:\Users\Administrator\Desktop\harvard\harvard\201269_2.jpg,2,"Harvard Art Museums/Arthur M. Sackler Museum, Gift of Margot Warner",1984.287.2,2026-05-19
201270,2,Ten Bamboo Studio Manual of Calligraphy and Painting (Shizhuzhai shuhua pu): Volume 3,,,Ming（明）,,,,,,,"Ming dynasty, 1368-1644",1368,1644,Books,Ink on paper,Chinese,"Ming dynasty, 1368-1644 Books Ink on paper Chinese",,,26.67 x 16.19 cm (10 1/2 x 6 3/8 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/201270,"https://nrs.harvard.edu/urn-3:HUAM:INV029059_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:INV029059_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:INV029082_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:INV029059/manifest,C:\Users\Administrator\Desktop\harvard\harvard\201270_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\201270_1.jpg | C:\Users\Administrator\Desktop\harvard\harvard\201270_2.jpg,2,"Harvard Art Museums/Arthur M. Sackler Museum, Gift of Margot Warner",1984.287.3,2026-05-19
201271,2,Ten Bamboo Studio Manual of Calligraphy and Painting (Shizhuzhai shuhua pu): Volume 14,,,Ming（明）,,,,,,,"Ming dynasty, 1368-1644",1368,1644,Books,Ink on paper,Chinese,"Ming dynasty, 1368-1644 Books Ink on paper Chinese",,,26.67 x 16.19 cm (10 1/2 x 6 3/8 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/201271,"https://nrs.harvard.edu/urn-3:HUAM:INV029070_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:INV029070_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:INV029098_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:INV029070/manifest,C:\Users\Administrator\Desktop\harvard\harvard\201271_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\201271_1.jpg | C:\Users\Administrator\Desktop\harvard\harvard\201271_2.jpg,2,"Harvard Art Museums/Arthur M. Sackler Museum, Gift of Margot Warner",1984.287.14,2026-05-19
201272,2,Ten Bamboo Studio Manual of Calligraphy and Painting (Shizhuzhai shuhua pu): Volume 15,,,Ming（明）,,,,,,,"Ming dynasty, 1368-1644",1368,1644,Books,Ink on paper,Chinese,"Ming dynasty, 1368-1644 Books Ink on paper Chinese",,,26.67 x 16.19 cm (10 1/2 x 6 3/8 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/201272,"https://nrs.harvard.edu/urn-3:HUAM:INV029071_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:INV029071_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:INV029099_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:INV029071/manifest,C:\Users\Administrator\Desktop\harvard\harvard\201272_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\201272_1.jpg | C:\Users\Administrator\Desktop\harvard\harvard\201272_2.jpg,2,"Harvard Art Museums/Arthur M. Sackler Museum, Gift of Margot Warner",1984.287.15,2026-05-19
201273,2,Ten Bamboo Studio Manual of Calligraphy and Painting (Shizhuzhai shuhua pu): Volume 16,,,Ming（明）,,,,,,,"Ming dynasty, 1368-1644",1368,1644,Books,Ink on paper,Chinese,"Ming dynasty, 1368-1644 Books Ink on paper Chinese",,,26.67 x 16.19 cm (10 1/2 x 6 3/8 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/201273,"https://nrs.harvard.edu/urn-3:HUAM:INV029074_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:INV029074_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:INV029100_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:INV029074/manifest,C:\Users\Administrator\Desktop\harvard\harvard\201273_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\201273_1.jpg | C:\Users\Administrator\Desktop\harvard\harvard\201273_2.jpg,2,"Harvard Art Museums/Arthur M. Sackler Museum, Gift of Margot Warner",1984.287.16,2026-05-19
201274,2,"The Mustard Seed Garden Painting Manual, Volume Two",,,Qing（清）,,,,,,,"Qing dynasty, 1644-1911",1644,1911,Books,Woodblock printed book; ink and color on paper,Chinese,"Qing dynasty, 1644-1911 Books Woodblock printed book; ink and color on paper Chinese",,,28.58 x 17.15 cm (11 1/4 x 6 3/4 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/201274,"https://nrs.harvard.edu/urn-3:HUAM:INV026997_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:INV026997_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:INV027030_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:INV026997/manifest,C:\Users\Administrator\Desktop\harvard\harvard\201274_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\201274_1.jpg | C:\Users\Administrator\Desktop\harvard\harvard\201274_2.jpg,2,"Harvard Art Museums/Arthur M. Sackler Museum, Gift of Margot Warner",1984.288.2,2026-05-19
201275,2,"The Mustard Seed Garden Painting Manual, Volume Three",,,Qing（清）,,,,,,,"Qing dynasty, 1644-1911",1644,1911,Books,Woodblock printed book; ink and color on paper,Chinese,"Qing dynasty, 1644-1911 Books Woodblock printed book; ink and color on paper Chinese",,,28.58 x 17.15 cm (11 1/4 x 6 3/4 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/201275,"https://nrs.harvard.edu/urn-3:HUAM:INV027000_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:INV027000_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:INV027033_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:INV027000/manifest,C:\Users\Administrator\Desktop\harvard\harvard\201275_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\201275_1.jpg | C:\Users\Administrator\Desktop\harvard\harvard\201275_2.jpg,2,"Harvard Art Museums/Arthur M. Sackler Museum, Gift of Margot Warner",1984.288.3,2026-05-19
201276,2,"The Mustard Seed Garden Painting Manual (Jiezi yuan hua zhuan), Series 1, Volume 1",,,Qing（清）,,,,,,,"Qing dynasty, 1644-1911",1644,1911,Books,Woodblock printed book; ink on paper,Chinese,"Qing dynasty, 1644-1911 Books Woodblock printed book; ink on paper Chinese",,,26.35 x 16.51 cm (10 3/8 x 6 1/2 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/201276,"https://nrs.harvard.edu/urn-3:HUAM:INV026667_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:INV026667_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:INV026720_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:INV026667/manifest,C:\Users\Administrator\Desktop\harvard\harvard\201276_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\201276_1.jpg | C:\Users\Administrator\Desktop\harvard\harvard\201276_2.jpg,2,"Harvard Art Museums/Arthur M. Sackler Museum, Gift of Margot Warner",1984.289.1.1,2026-05-19
201277,2,"The Mustard Seed Garden Painting Manual (Jiezi yuan hua zhuan), Series 3, Volume 1",,,Qing（清）,,,,,,,"Qing dynasty, 1644-1911",1644,1911,Books,Woodblock printed book; ink on paper,Chinese,"Qing dynasty, 1644-1911 Books Woodblock printed book; ink on paper Chinese",,,26.35 x 16.51 cm (10 3/8 x 6 1/2 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/201277,"https://nrs.harvard.edu/urn-3:HUAM:INV026679_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:INV026679_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:INV026696_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:INV026679/manifest,C:\Users\Administrator\Desktop\harvard\harvard\201277_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\201277_1.jpg | C:\Users\Administrator\Desktop\harvard\harvard\201277_2.jpg,2,"Harvard Art Museums/Arthur M. Sackler Museum, Gift of Margot Warner",1984.289.3.1,2026-05-19
201282,2,SHIH-HUA-FANG,,,Qing（清）,,,,,,,"Qing dynasty, 1644-1911",1644,1911,Books,Ink on paper,Chinese,"Qing dynasty, 1644-1911 Books Ink on paper Chinese",,,13.02 x 8.26 cm (5 1/8 x 3 1/4 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/201282,"https://nrs.harvard.edu/urn-3:HUAM:INV026563_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:INV026563_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:INV026463_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:INV026563/manifest,C:\Users\Administrator\Desktop\harvard\harvard\201282_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\201282_1.jpg | C:\Users\Administrator\Desktop\harvard\harvard\201282_2.jpg,2,"Harvard Art Museums/Arthur M. Sackler Museum, Gift of Philip Hofer",1984.388.4,2026-05-19
201283,2,SHIH-HUA-FANG,,,Qing（清）,,,,,,,"Qing dynasty, 1644-1911",1644,1911,Books,Ink on paper,Chinese,"Qing dynasty, 1644-1911 Books Ink on paper Chinese",,,13.02 x 8.26 cm (5 1/8 x 3 1/4 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/201283,"https://nrs.harvard.edu/urn-3:HUAM:INV026565_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:INV026565_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:INV026464_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:INV026565/manifest,C:\Users\Administrator\Desktop\harvard\harvard\201283_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\201283_1.jpg | C:\Users\Administrator\Desktop\harvard\harvard\201283_2.jpg,2,"Harvard Art Museums/Arthur M. Sackler Museum, Gift of Philip Hofer",1984.388.5,2026-05-19
201285,2,Small Circular Bowl with Abstract Decor,,,Southern Song（南宋）,,,,,,,"Jin dynasty, 1115-1234",1115,1234,Vessels,Probably Cizhou ware: off-white stoneware with brown-slip splashes on a white-slip ground,Chinese,"Jin dynasty, 1115-1234 Vessels Probably Cizhou ware: off-white stoneware with brown-slip splashes on a white-slip ground Chinese",,,H. 3.81 x Diam. 7.3 cm (1 1/2 x 2 7/8 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/201285,"https://nrs.harvard.edu/urn-3:HUAM:CARP08236_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:CARP08236_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:CARP08236/manifest,C:\Users\Administrator\Desktop\harvard\harvard\201285_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\201285_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Gift of Philip Hofer",1984.394,2026-05-19
201286,2,"Globular Jar with Short, Flaring Neck",,,Tang（唐）,,,,,,,"Tang dynasty, 618-907",618,907,Vessels,Lead-glazed ware: white earthenware with lead-fluxed pale yellow glaze (now much degraded) over a white slip ground on the exterior and lead-fluxed pale yellow glaze on the interior,Chinese,"Tang dynasty, 618-907 Vessels Lead-glazed ware: white earthenware with lead-fluxed pale yellow glaze (now much degraded) over a white slip ground on the exterior and lead-fluxed pale yellow glaze on the interior Chinese",,,H. 18.42 x Diam. 13.34 cm (7 1/4 x 5 1/4 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/201286,"https://nrs.harvard.edu/urn-3:HUAM:CARP08224_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:CARP08224_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:CARP08224/manifest,C:\Users\Administrator\Desktop\harvard\harvard\201286_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\201286_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Gift of Philip Hofer",1984.395,2026-05-19
201288,2,"The Mustard Seed Garden Painting Manual (Jiezi yuan hua zhuan), Series 2, Volume 1",,,Qing（清）,,,,,,,"Qing dynasty, 1644-1911",1644,1911,Books,Woodblock printed book; ink on paper,Chinese,"Qing dynasty, 1644-1911 Books Woodblock printed book; ink on paper Chinese",,,26.35 x 16.51 cm (10 3/8 x 6 1/2 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/201288,"https://nrs.harvard.edu/urn-3:HUAM:INV026658_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:INV026658_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:INV026716_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:INV026658/manifest,C:\Users\Administrator\Desktop\harvard\harvard\201288_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\201288_1.jpg | C:\Users\Administrator\Desktop\harvard\harvard\201288_2.jpg,2,"Harvard Art Museums/Arthur M. Sackler Museum, Gift of Margot Warner",1984.289.2.1,2026-05-19
201303,2,"Ornamental Stationery of the Ten Bamboo Studio (""Shih-chu-chai chien-p'u"")",,,,,,,,,,1952,1952,1952,Prints,Thread-bound woodblock-printed book; ink on paper,Chinese,1952 Prints Thread-bound woodblock-printed book; ink on paper Chinese,,,31.12 x 22.23 cm (12 1/4 x 8 3/4 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/201303,"https://nrs.harvard.edu/urn-3:HUAM:INV026466_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:INV026466_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:INV026867_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:INV026466/manifest,C:\Users\Administrator\Desktop\harvard\harvard\201303_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\201303_1.jpg | C:\Users\Administrator\Desktop\harvard\harvard\201303_2.jpg,2,"Harvard Art Museums/Arthur M. Sackler Museum, Gift of Philip Hofer",1984.544,2026-05-19
201311,2,"Miniature ""Hu"" Jar with Flaring Mouth and Geometric Decor",,,Western Han（西汉）,,,,,,,"Han dynasty, Western Han period, 206 BCE-9 CE",-206,9,Vessels,Cold-painted funerary ware: light gray earthenware with cold-painted red and black pigments over white gesso ground,Chinese,"Han dynasty, Western Han period, 206 BCE-9 CE Vessels Cold-painted funerary ware: light gray earthenware with cold-painted red and black pigments over white gesso ground Chinese",,,H. 9.3 x Diam. 7 cm (3 11/16 x 2 3/4 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/201311,"https://nrs.harvard.edu/urn-3:HUAM:VRS15677_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:VRS15677_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:VRS15677/manifest,C:\Users\Administrator\Desktop\harvard\harvard\201311_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\201311_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Gift of Professor Colin Eisler",1984.621,2026-05-19
201318,2,Fragment of an Eight-Lobed Mirror with Relief Decoration of Four Birds (one of three pieces that form a complete mirror),,,Tang（唐）,,,,,,,"Tang dynasty, 618-907",618,907,Mirrors,Cast bronze,Chinese,"Tang dynasty, 618-907 Mirrors Cast bronze Chinese",,,"L. 9.5 cm (3 3/4 in.)
complete mirror: Diam. 14.9 cm (5 7/8 in.)",Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/201318,"https://nrs.harvard.edu/urn-3:HUAM:CARP09272_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:CARP09272_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:CARP09274_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:CARP09272/manifest,C:\Users\Administrator\Desktop\harvard\harvard\201318_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\201318_1.jpg | C:\Users\Administrator\Desktop\harvard\harvard\201318_2.jpg,2,"Harvard Art Museums/Arthur M. Sackler Museum, Gift of Margot Warner",1984.215.C,2026-05-19
201320,2,Deep Bowl with Lightly Flaring Lip and High Foot,,Jiangxi,Northern Song（北宋）,,,,,,,"Song dynasty, 960-1279",960,1279,Vessels,Qingbai ware: porcelain with pale sky-blue glaze over incised bowstring line decoration on exterior,Chinese,"Song dynasty, 960-1279 Vessels Qingbai ware: porcelain with pale sky-blue glaze over incised bowstring line decoration on exterior Chinese",,,H. 9.53 x Diam. 17.15 cm (3 3/4 x 6 3/4 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/201320,"https://nrs.harvard.edu/urn-3:HUAM:CARP08327_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:CARP08327_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:CARP08327/manifest,C:\Users\Administrator\Desktop\harvard\harvard\201320_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\201320_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Gift of Margot Warner",1984.221,2026-05-19
